Match Id;Match Name;Match Stage;Match Type;Match Date - Weekday;Match Date - Month;Match Date - Day of the Month;Match Date - Year;Match Time;Match Score Type;Match Note;Team1;Score - Team1;Elo Rating - Team1;Team2;Score - Team2;Elo Rating - Team2;Betting line
22010;Liga Movistar - Fibra Pro Shot;Playoffs;Grand Final;Sunday;October;3;2021;3:30 AM IST;final;Bo3;Australs;3;[1754];Newstar;0;[1535];Australs $129 1.29
109942;Valorant Regional League DACH: Evolution - Stage 2;Playoffs;Grand Final;Sunday;July;3;2022;5:30 PM IST;final;Bo5;Angry Titans;3;[1619];DSYRE;0;[1575];Angry Titans $159 1.59
27814;Champions Tour Game Changers SEA: FSL Elite;Playoffs;Grand Final;Sunday;October;31;2021;12:30 PM IST;final;Bo5;Alter Ego Celeste`;3;[1785];MAD Army;1;[1637];Alter Ego Celeste` 1.02    vs    11.51 MAD Army
28566;Champions Tour Indonesia Stage 3: Challengers 2;Main Event;Grand Final;Sunday;July;25;2021;3:10 PM IST;final;Bo5;Alter Ego;3;[1739];BOOM Esports;2;[1734];Alter Ego $257 2.57
56822;The Esports Club Challenger Series 6;Playoffs;Grand Final;Friday;December;24;2021;3:30 PM IST;final;Bo5;Alter Ego;3;[1748];Action PH;0;[1551];Alter Ego $128 1.28
51296;Valorant Champions 2021;Playoffs;Grand Final;Sunday;December;12;2021;11:00 PM IST;final;Bo5;Acend;3;[2128];Gambit Esports;2;[2094];Acend $183 1.83
47190;LVP Rising Series - Finale;Playoffs;Semifinals;Tuesday;November;2;2021;9:30 PM IST;final;Bo5;Acend;3;[1945];Finest;0;[1710];Acend $117 1.17
47192;LVP Rising Series - Finale;Playoffs;Grand Final;Saturday;November;13;2021;10:10 PM IST;final;Bo5;Acend;3;[2011];Movistar Riders;0;[1675];Acend $116 1.16
24962;Champions Tour Europe Stage 3: Challengers 1;Main Event;Grand Final;Sunday;July;11;2021;6:30 PM IST;final;Bo5;Acend;3;[1971];G2 Esports;1;[1795];Acend $111 1.11
29404;Champions Tour North America Stage 3: Challengers Playoffs;Main Event;Lower Final;Sunday;August;15;2021;12:30 AM IST;final;Bo5;100 Thieves;3;[1949];Envy;2;[1948];100 Thieves $102 1.02
10258;Champions Tour North America Stage 1: Challengers 2;Main Event;Grand Final;Wednesday;February;24;2021;1:30 AM IST;final;Bo5;Envy;3;[1883];Sentinels;0;[1975];
12557;Champions Tour North America Stage 1: Masters;Main Event;Grand Final;Monday;March;22;2021;1:30 AM IST;final;Bo5;Sentinels;3;[2011];FaZe Clan;0;[1901];
17434;Champions Tour Japan Stage 2: Challengers Finals;Main Event;Grand Final;Sunday;May;2;2021;1:50 PM IST;final;Bo5;Crazy Raccoon;3;[1844];Absolute JUPITER;1;[1871];
11474;Champions Tour North America Stage 1: Challengers 3;Main Event;Grand Final;Monday;March;8;2021;1:30 AM IST;final;Bo5;FaZe Clan;3;[1783];100 Thieves;0;[1865];
1635;FaZe Clan Invitational;Playoffs;Grand Finals;Monday;August;10;2020;5:00 AM IST;final;Bo5;TSM;3;[1833];Sentinels;2;[1863];
12953;Champions Tour CIS Stage 1: Masters;Main Event;Grand Final;Sunday;March;21;2021;7:30 PM IST;final;Bo5;Gambit Esports;3;[1798];forZe;0;[1858];
7101;First Strike: Europe;Main Event;Grand Final;Sunday;December;6;2020;9:00 PM IST;final;Bo5;Team Heretics;3;[1824];SUMN FC;1;[1847];
77150;Valorant Regional League MENA: Resilience;Grand Finals;Grand Final;Friday;March;25;2022;9:30 PM IST;final;Bo5;Team Falcons;3;[1772];Team RA'AD;1;[1840];
9311;Red Bull Home Ground;Main Event;Semifinals;Saturday;January;30;2021;9:45 PM IST;final;Bo5;Team Liquid;3;[1690];SUMN FC;2;[1830];
15635;Champions Tour North America Stage 2: Challengers 1;Main Event;Grand Finals;Monday;April;12;2021;12:30 AM IST;final;Bo5;100 Thieves;3;[1890];XSET;1;[1812];
84605;Champions Tour Game Changers Series I: North America;Main Event;Grand Final;Sunday;April;10;2022;4:50 AM IST;final;Bo5;Cloud9 White;3;[1918];Shopify Rebellion GC;0;[1811];
12675;Champions Tour LATAM Stage 1: Masters;Main Event: LAN;Grand Final;Monday;March;15;2021;1:30 AM IST;final;Bo5;Six Karma;3;[1731];E-Xolos LAZER;2;[1805];
13247;Champions Tour Korea Stage 1: Masters;Playoffs;Grand Final;Sunday;March;21;2021;1:45 PM IST;final;Bo5;Vision Strikers;3;[1986];NUTURN;2;[1793];
22712;Copa Rakin: Season 1;Main Event;Grand Final;Monday;June;21;2021;12:00 AM IST;final;Bo5;Gamelanders Blue;3;[1772];FURIA;2;[1785];
43593;GoodGameWP Valorant Series #1;Grand Final;Grand Final;Sunday;November;21;2021;11:00 PM IST;final;Bo5;FOGUETE;3;[1567];Gamelanders Blue;1;[1779];
1202;30Bomb Summer Cup;Playoffs;Grand Finals;Monday;August;3;2020;5:50 AM IST;final;Bo3;Sentinels;3;[1818];TSM;1;[1776];
8851;Red Bull Home Ground;Closed Qualifier;Grand Final;Monday;January;25;2021;1:30 AM IST;final;Bo5;FrenzyGoKill;3;[1587];DfuseTeam;1;[1773];
9530;Champions Tour Malaysia & Singapore Stage 1: Challengers 1;Main Event;Grand Finals;Sunday;February;7;2021;10:50 AM IST;final;Bo5;Reality Rift;3;[1626];Team SMG;1;[1762];
13487;Champions Tour SEA Stage 1: Masters;Main Event;Grand Final;Sunday;March;21;2021;2:30 PM IST;final;Bo5;X10 Esports;3;[1794];Team SMG;2;[1760];
72362;Valorant Conquerors Championship;Grand Finals;Grand Final;Sunday;February;27;2022;5:00 PM IST;final;Bo5;Velocity Gaming;3;[1865];Global Esports;2;[1758];
14876;Champions Tour Turkey Stage 2: Challengers 1;Main Event;Grand Finals;Friday;April;9;2021;8:30 PM IST;final;Bo5;FUT Esports;3;[1780];Oxygen Esports;0;[1755];
22313;KJC eSports VALORANT Tournament: One;Playoffs;Grand Finals;Saturday;June;26;2021;12:30 PM IST;final;Bo5;Zeal Esports;3;[1583];Paper Rex;1;[1751];
15378;Champions Tour Indonesia Stage 2: Challengers 1;Main Event;Grand Final;Sunday;April;4;2021;2:30 PM IST;final;Bo5;BOOM Esports;3;[1712];Alter Ego;2;[1748];
70258;Super League Arena - Galentine's;Main Event;Grand Final;Tuesday;February;15;2022;4:30 AM IST;final;Bo5;Shopify Rebellion GC;3;[1721];Dignitas;0;[1737];
33855;Oceania Tour: Championship;Main Event;Grand Final;Sunday;September;12;2021;11:00 AM IST;final;Bo5;ORDER;3;[1898];PEACE;2;[1734];
13336;Champions Tour LATAM Stage 1: Masters;Main Event: LAS;Grand Final;Monday;March;22;2021;1:30 AM IST;final;Bo5;Australs;3;[1652];Wygers Argentina;0;[1733];
9312;Red Bull Home Ground;Main Event;Grand Final;Sunday;January;31;2021;4:25 PM IST;final;Bo5;G2 Esports;3;[1919];Team Liquid;2;[1724];
101649;Rebels #2;Playoffs;Grand Final;Thursday;May;26;2022;9:05 PM IST;final;Bo5;FUT JEFF;3;[1670];Supermassive Blaze Female;0;[1721];
2926;EPULZE Royal SEA Cup;Tournament;Grand Final;Sunday;September;27;2020;4:30 PM IST;final;Bo5;Vision Strikers;3;[1789];Attack All Around;0;[1719];
20681;AOC Rising Heroes ANZ 2021;Playoffs;Grand Final;Sunday;June;13;2021;12:30 PM IST;final;Bo5;ORDER;3;[1802];Wildcard Gaming;1;[1717];
21611;Lethal Esports Invitational - Season 1;Tournament;Grand Final;Tuesday;June;22;2021;4:00 PM IST;final;Bo5;Global Esports;3;[1769];Velocity Gaming;2;[1717];
14384;Champions Tour Malaysia & Singapore Stage 2: Challengers 3;Main Event;Grand Finals;Sunday;April;25;2021;11:30 AM IST;final;Bo5;Paper Rex;3;[1732];Team SMG;2;[1715];
35306;KJC eSports VALORANT Invitational;Playoffs;Grand Final;Sunday;October;10;2021;2:30 PM IST;final;Bo5;Paper Rex;3;[1840];BLEED;0;[1711];
4880;First Strike: North America;NSG Closed Qualifier;Grand Final;Monday;November;9;2020;3:30 AM IST;final;Bo5;Envy;3;[1779];100 Thieves;0;[1711];
6442;First Strike: North America;UMG Closed Qualifier;Grand Final;Monday;November;23;2020;3:50 AM IST;final;Bo5;TSM;3;[1853];FaZe Clan;1;[1710];
2170;Pop Flash Invitational;Tournament;Grand Final;Monday;August;31;2020;3:30 AM IST;final;Bo5;Sentinels;3;[1909];Envy;0;[1708];
2412;BLAST Twitch Invitational;Tournament;Grand Final;Sunday;September;13;2020;10:05 PM IST;final;Bo5;G2 Esports;3;[1884];FunPlus Phoenix;2;[1706];
17600;Champions Tour SEA Stage 2: Challengers Finals;Main Event;Grand Final;Sunday;May;2;2021;3:30 PM IST;final;Bo5;X10 Esports;3;[1871];FULL SENSE;1;[1706];
50794;Moscow Cybersport Series #4;Main Event;Grand Final;Sunday;November;21;2021;9:45 PM IST;final;Bo5;IVY;3;[1681];Natus Vincere;0;[1701];
2787;GGTech Invitational 2 LA-S;Tournament;Grand Final;Friday;September;18;2020;2:30 AM IST;final;Bo3;Estral Esports;3;[1673];Furious Gaming;0;[1701];
7160;First Strike: Latin America;North Finals;Grand Final;Monday;December;7;2020;5:30 AM IST;final;Bo5;E-Xolos LAZER;3;[1711];Infinity Esports;1;[1699];
64818;Champions Tour Malaysia & Singapore Stage 1: Challengers;Playoffs;Grand Final;Sunday;February;27;2022;11:30 AM IST;final;Bo5;Paper Rex;3;[1892];BLEED;0;[1696];
103718;Champions Tour Game Changers Asia Pacific: Open 4;Playoffs;Grand Final;Sunday;June;5;2022;12:30 PM IST;final;Bo5;Alter Ego Celeste`;3;[1904];Team SMG;2;[1692];
13163;Champions Tour Indonesia Stage 1: Challengers 3;Main Event;Grand Final;Sunday;March;14;2021;4:00 PM IST;final;Bo5;BOOM Esports;3;[1669];Alter Ego;0;[1688];
23085;Valorant Open Tour France: Summer Qualifier;Tournament;Grand Final;Monday;July;5;2021;12:00 AM IST;final;Bo5;Team BDS;3;[1844];Megastitut;1;[1687];
23084;Valorant Open Tour France: Summer Qualifier;Tournament;Upper Final;Sunday;July;4;2021;12:05 AM IST;final;Bo5;Team BDS;3;[1836];Megastitut;0;[1685];
3658;Sneaky Major;Tournament;Grand Final;Saturday;October;17;2020;4:30 AM IST;final;Bo5;Santiago Wanderers;3;[1565];Furious Gaming;0;[1682];
11756;Champions Tour Malaysia & Singapore Stage 1: Challengers 2;Playoffs;Grand Finals;Sunday;February;28;2021;10:45 AM IST;final;Bo5;JustLose;3;[1675];Reality Rift;2;[1681];
14296;Champions Tour Malaysia & Singapore Stage 2: Challengers 1;Main Event;Grand Finals;Sunday;April;4;2021;9:45 AM IST;final;Bo5;Kingsmen;3;[1613];Paper Rex;0;[1680];
3816;epic31 Online;Playoffs;Grand Final;Sunday;October;11;2020;11:30 PM IST;final;Bo5;SUMN FC;3;[1735];Oxygen Esports;0;[1678];
72634;FGC VALORANT Invitational 2022: Act 1;Playoffs;Grand Finals;Wednesday;March;9;2022;2:30 PM IST;final;Bo5;Weibo Gaming;3;[1625];EDward Gaming;1;[1678];
7032;First Strike: Oceania;Main Event;Grand Final;Sunday;December;6;2020;11:45 AM IST;final;Bo5;EXO Clan;3;[1738];ORDER;0;[1677];
84829;Spring Gauntlet Invitational;Playoffs;Grand Final;Friday;April;8;2022;2:30 PM IST;final;Bo5;EDward Gaming;3;[1730];Weibo Gaming;0;[1671];
6611;First Strike: Korea;Main Event;Grand Final;Sunday;December;6;2020;10:30 AM IST;final;Bo5;Vision Strikers;3;[1947];TNL Esports;0;[1667];
29855;Energy Vision;Playoffs;Grand Final;Sunday;August;15;2021;11:30 AM IST;final;Bo5;Totoro Gaming;3;[1683];Tales of Eastern;2;[1667];
47201;Penta Challenge;Playoffs;Grand Final;Sunday;October;24;2021;4:00 PM IST;final;Bo5;Enigma Gaming;3;[1608];Team XO;2;[1665];
6687;First Strike: Brazil;Main Event;Grand Final;Monday;December;7;2020;1:30 AM IST;final;Bo5;Gamelanders Blue;3;[1872];paiN Gaming;1;[1654];
113612;BLEED Summer Open;Main Event;Grandfinals;Sunday;July;10;2022;12:00 PM IST;final;Bo5;Gaimin Gladiators;3;[1721];Alpha Esports Pro;1;[1652];
3217;Douyu Bie Zhuang Cup Season 1;Playoffs;Grand Final;Sunday;September;27;2020;6:45 PM IST;final;Bo5;Vision Strikers;3;[1819];Royal Never Give Up;0;[1650];
15539;Rix.GG March Open;Tournament;Grand Final;Sunday;April;4;2021;8:15 PM IST;final;Bo5;volvo peek;3;[1635];Tarren Mill;2;[1649];
9105;Red Bull Home Ground;Main Event;Quarterfinals;Thursday;January;28;2021;5:30 PM IST;final;Bo5;Ninjas in Pyjamas;3;[1634];FUT Esports;1;[1645];
8298;Ultimaster AOC;Main Event;Grand Final;Monday;January;18;2021;3:40 AM IST;final;Bo5;Team Vikings;3;[1593];Imperial Esports;1;[1644];
7166;First Strike: Turkey;Main Event;Grand Final;Sunday;December;6;2020;5:45 PM IST;final;Bo5;BBL Esports;3;[1653];FUT Esports;0;[1642];
7981;Valorant Defenders LAN;Playoffs;Grand Final;Monday;December;28;2020;5:30 AM IST;final;Bo3;Tek Gaming;3;[1512];LDM Esports;1;[1635];
12213;epic32 Online;Playoffs;Grand Final;Monday;March;1;2021;12:30 AM IST;final;Bo5;Wave Esports;3;[1736];Rix.GG Thunder;0;[1633];
25953;Champions Tour Malaysia & Singapore Stage 3: Challengers 3;Main Event;Grand Final;Sunday;August;8;2021;11:30 AM IST;final;Bo5;Paper Rex;3;[1769];Kingsmen;0;[1632];
17348;Champions Tour Hong Kong & Taiwan Stage 2: Challengers 3;Main Event;Grand Final;Sunday;April;25;2021;2:30 PM IST;final;Bo5;CBT Gaming;3;[1663];KPC Computer Studio;1;[1631];
863;T1 x Nerd Street Gamers Showdown;Tournament;Grand Final;Monday;June;29;2020;7:30 AM IST;final;Bo5;TSM;3;[1732];T1;0;[1630];
2628;Huya Summer Festival;Playoffs;Grand Final;Sunday;September;13;2020;4:00 PM IST;final;Bo5;Royal Never Give Up;3;[1591];TYLOO;1;[1630];
1270;PAX Arena Invitational;Tournament;Grand Finals;Monday;July;27;2020;2:45 AM IST;final;Bo5;Sentinels;3;[1730];Cloud9;1;[1629];
16492;Champions Tour Turkey Stage 2: Challengers 2;Main Event;Grand Finals;Sunday;April;18;2021;8:30 PM IST;final;Bo5;BBL Esports;3;[1728];Anatolia Esports;1;[1629];
74989;Champions Tour Game Changers Asia Pacific: Open 1;Playoffs;Grand Final;Sunday;March;6;2022;12:30 PM IST;final;Bo5;Alter Ego Celeste`;3;[1826];X10 Sapphire;2;[1625];
27800;Champions Tour Game Changers SEA: FSL Open 2021 #6;Playoffs;Grand Final;Sunday;August;29;2021;1:00 PM IST;final;Bo5;Alter Ego Celeste`;3;[1726];Galaxy Racer Female;0;[1625];
6049;ESL SEA Community Clash;Main Event;Grand Final;Friday;November;27;2020;6:00 PM IST;final;Bo5;Alter Ego;3;[1608];BOOM Esports;0;[1623];
2642;Rivals Contenders;Tournament;Grand Final;Monday;September;14;2020;2:30 AM IST;final;Bo5;B4 Esports;3;[1665];FAKEZIN;0;[1622];
41941;SBT Games VALORANT All Stars #1;Main Event;Grand Final;Monday;September;27;2021;2:30 AM IST;final;Bo5;Gamelanders Purple;3;[1623];B4 Angels;2;[1619];
102858;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Playoffs;Grand Final;Sunday;May;29;2022;5:30 PM IST;final;Bo5;Griffin E-Sports;3;[1598];Ghetto Artist;1;[1619];
16707;Champions Tour Hong Kong & Taiwan Stage 2: Challengers 2;Main Event;Grand Final;Sunday;April;18;2021;2:30 PM IST;final;Bo5;CBT Gaming;3;[1640];KPC Computer Studio;2;[1617];
72883;Champions Tour Vietnam Stage 1: Challengers;Finals;Grand Finals;Sunday;February;27;2022;7:00 PM IST;final;Bo5;CERBERUS Esports;3;[1625];Fancy United Esports;2;[1616];
10304;TechnoBlood Climber Summit;Main Event;Grand Final;Sunday;February;14;2021;1:30 PM IST;final;Bo5;Crazy Raccoon;3;[1606];FAV gaming;0;[1613];
84467;Champions Tour Game Changers Asia Pacific: Open 2;Playoffs;Grand Final;Sunday;April;10;2022;1:30 PM IST;final;Bo5;Alter Ego Celeste`;3;[1859];Bren Esports Victress;1;[1612];
69963;Champions Tour Thailand Stage 1: Challengers;Playoffs;Bronze Final;Sunday;February;27;2022;1:30 PM IST;final;Bo5;FULL SENSE;3;[1870];Team NKT;1;[1609];
78631;Predator Shot 2022;Main Event;Grand Final;Thursday;March;31;2022;5:45 PM IST;final;Bo5;Fancy United Esports;3;[1636];UBT Esports;2;[1607];
42750;Fight Night;Playoffs;Grandfinals;Sunday;September;26;2021;9:00 PM IST;final;Bo5;Global Esports;3;[1825];Louvre;1;[1605];
17349;Champions Tour Philippines Stage 2: Challengers 3;Main Event;Grand Final;Sunday;April;25;2021;2:00 PM IST;final;Bo5;6045Pirates;3;[1509];Hashira;1;[1604];
1461;Mandatory.gg Cup #2;Tournament;Grand Final;Sunday;August;2;2020;10:30 PM IST;final;Bo5;G2 Esports;3;[1811];bonk;0;[1603];
1089;Vitality European Open;Playoffs;Grand Final;Monday;July;13;2020;2:30 AM IST;final;Bo5;G2 Esports;3;[1678];Prodigy;1;[1603];
4976;VALORÃO Cup - Invitational;Playoffs;Grand Final;Saturday;November;7;2020;2:30 AM IST;final;Bo5;Keyd Stars;3;[1586];Mix;2;[1603];
10649;Champions Tour Philippines Stage 1: Challengers 2;Main Event;Grand Final;Sunday;February;21;2021;2:00 PM IST;final;Bo5;Bren Esports;3;[1671];ArkAngel;1;[1602];
2872;Rise of Valour;Finals;Grand Finals;Thursday;September;24;2020;1:30 PM IST;final;Bo5;EXO Clan;3;[1605];Team Launch;0;[1602];
15221;Champions Tour Thailand Stage 2: Challengers 1;Main Event;Grand Final;Sunday;April;4;2021;2:30 PM IST;final;Bo5;X10 Esports;3;[1820];Sharper Esport;1;[1594];
25728;Champions Tour Vietnam Stage 3: Challengers 1;Main Event;Grand Final;Sunday;July;11;2021;7:30 PM IST;final;Bo5;Steal Your Glory;3;[1673];DivisionX Gaming;0;[1594];
77541;Champions Tour Japan Stage 1: Challengers Playoffs;Playoffs;Grand Final;Sunday;March;27;2022;2:00 PM IST;final;Bo5;ZETA DIVISION;3;[1617];Crazy Raccoon;1;[1593];
97469;Champions Tour Korea Stage 2: Challengers;Stage 1 Tiebreaker;Decider;Wednesday;May;4;2022;11:30 AM IST;final;Bo5;Maru Gaming;3;[1521];World Game Star;2;[1593];
25398;Champions Tour Philippines Stage 3: Challengers 1;Main Event;Grand Final;Sunday;July;11;2021;12:30 PM IST;final;Bo5;Bren Esports;3;[1557];Galaxy Racer;1;[1592];
122110;Champions Tour Game Changers LATAM: Finals;Latin America: South;Grand Final;Monday;August;22;2022;1:30 AM IST;final;Bo5;KRÜ Fem;3;[1758];9z Team Fem;1;[1591];
6941;First Strike: CIS;Main Event;Grand Final;Sunday;December;6;2020;8:00 PM IST;final;Bo5;forZe;3;[1679];Team Singularity;2;[1591];
8888;DouYu Bie Zhuang Cup Winter;Playoffs;Grand Final;Sunday;January;24;2021;4:29 PM IST;final;Bo5;NUTURN;3;[1638];BearClaw Gaming;0;[1591];
7157;First Strike: Latin America;South Finals;Semifinal;Saturday;December;5;2020;12:30 AM IST;final;Bo5;DKS Esports;3;[1536];9z Team;0;[1591];
22611;Champions Tour Thailand Stage 3: Challengers 2;Main Event;Grand Finals;Sunday;July;25;2021;3:30 PM IST;final;Bo5;FULL SENSE;3;[1759];FW Esports;1;[1590];
22748;SteelSeries Prime Invitational 2021 Indonesia;Main Event;Grand Final;Saturday;June;19;2021;5:45 PM IST;final;Bo5;Alter Ego;3;[1718];Morph Impact;0;[1588];
28708;Champions Tour Game Changers SEA: FSL Open 2021 #5;Playoffs;Grand Final;Sunday;August;1;2021;12:00 PM IST;final;Bo5;Alter Ego Celeste`;3;[1660];Galaxy Racer Female;0;[1587];
12333;Champions Tour Hong Kong & Taiwan Stage 1: Challengers 2;Main Event;Grand Final;Sunday;February;28;2021;1:30 PM IST;final;Bo5;Anti Eco Eco Club;3;[1618];Looking For Sponsor;1;[1587];
19121;Valorant Open Tour France: Spring Qualifier;Tournament;Grand Finals;Sunday;May;23;2021;10:30 PM IST;final;Bo5;Megastitut;3;[1635];EXCEL;0;[1586];
22980;VALORANT UK & I Skirmish;Playoffs;Grand Final;Sunday;June;27;2021;9:10 PM IST;final;Bo5;TENSTAR;3;[1706];AREA;0;[1585];
14370;Champions Tour Malaysia & Singapore Stage 2: Challengers 2;Main Event;Grand Finals;Sunday;April;18;2021;10:00 AM IST;final;Bo5;Paper Rex;3;[1704];Louvre;1;[1584];
25936;Champions Tour Thailand Stage 3: Challengers 3;Main Event;Grand Final;Sunday;August;8;2021;3:50 PM IST;final;Bo5;Sharper Esport;3;[1673];Need Sponsor;1;[1583];
23267;Champions Tour Game Changers SEA: FSL Open 2021 #4;Playoffs;Grand Finals;Sunday;July;4;2021;12:00 PM IST;final;Bo5;Alter Ego Celeste`;3;[1581];Oasis Gaming Aqua;2;[1583];
6859;The Esports Club Challenger Series 2020;#4;Grand Final;Sunday;November;29;2020;7:30 PM IST;final;Bo5;Velocity Gaming;3;[1676];Noble India;2;[1582];
14153;Champions Tour Game Changers Series I: North America;Main Event;Grand Finals;Monday;March;29;2021;12:30 AM IST;final;Bo5;Cloud9 White;3;[1589];CLG Red;0;[1581];
25967;Champions Tour Vietnam Stage 3: Challengers 3;Main Event;Grand Final;Sunday;August;8;2021;7:50 PM IST;final;Bo5;EGO;3;[1620];YAMAGAN;1;[1577];
9275;The Esports Club Invitational;Tournament;Grand Final;Sunday;January;24;2021;7:00 PM IST;final;Bo5;Global Esports;3;[1585];Godlike Esports;1;[1577];
4979;Valorant Warfare;Playoffs;Grand Final;Sunday;November;8;2020;6:00 PM IST;final;Bo5;Noble India;3;[1538];Godlike Esports;0;[1574];
16616;Strike Arabia Championship: Season 1;GCC and Iraq;Grand Finals;Saturday;April;24;2021;11:00 PM IST;final;Bo5;Team Duelist;3;[1547];YaLLa Esports;1;[1570];
7156;First Strike: Latin America;South Finals;Grand Final;Sunday;December;6;2020;4:00 AM IST;final;Bo5;Estral Esports;3;[1748];DKS Esports;0;[1569];
17362;Champions Tour Vietnam Stage 2: Challengers;Main Event;Grand Final;Sunday;April;25;2021;7:35 PM IST;final;Bo5;CERBERUS Esports;3;[1577];FEARUS;0;[1567];
9338;Oceania Tour: Stage 01;Finals;Grand Final;Sunday;March;21;2021;10:45 AM IST;final;Bo5;ORDER;3;[1711];Mindfreak;2;[1564];
69964;Champions Tour Thailand Stage 1: Challengers;Playoffs;Grand Final;Sunday;February;27;2022;6:30 PM IST;final;Bo5;XERXIA Esports;3;[1894];Made in Thailand;1;[1563];
94859;Valorant Regional League Turkey: Birlik - Stage 2;Closed Qualifier;Lower Bracket Final;Sunday;May;1;2022;9:00 PM IST;final;Bo5;Galakticos;3;[1525];Parla Esports;2;[1563];
1901;Clan Masters;Clan Masters;Grand Final;Wednesday;August;19;2020;2:30 PM IST;final;Bo5;Vision Strikers;3;[1648];No Mercy;1;[1560];
15381;The Esports Club Invitational: Season 3;Main Event;Grand Final;Sunday;April;4;2021;5:00 PM IST;final;Bo5;Team Mahi;3;[1716];Enigma Gaming;0;[1555];
8611;D2E Series Brazil;January;Grand Final;Sunday;January;24;2021;10:30 PM IST;final;Bo5;DELIRAWOW;3;[1545];Rise Gaming;1;[1555];
7158;First Strike: Latin America;North Finals;Quarterfinal;Saturday;December;5;2020;5:30 AM IST;final;Bo5;Infinity Esports;3;[1652];Penguins of the night;1;[1554];
72638;FGC VALORANT Invitational 2022: Act 1;Playoffs;Lower Bracket Finals;Tuesday;March;8;2022;2:30 PM IST;final;Bo5;EDward Gaming;3;[1670];FunPlus Phoenix ZHUQUE;2;[1553];
4490;No Tilt Cup: Latin America South;Playoffs;Grand Final;Monday;October;26;2020;2:30 AM IST;final;Bo5;Estral Esports;3;[1647];9z Team;0;[1552];
